	HGNC	MDAMB231_G4_vs_NoGuide:logFC	MDAMB231_G4_vs_NoGuide:adj.P.Val	MDAMB231_GAll_vs_NoGuide:logFC	MDAMB231_GAll_vs_NoGuide:adj.P.Val	SUM159_G4_vs_NoGuide:logFC	SUM159_G4_vs_NoGuide:adj.P.Val	SUM159_GAll_vs_NoGuide:logFC	SUM159_GAll_vs_NoGuide:adj.P.Val
ENSG00000011523	CEP68	-0.0803894910860219	1.0	-0.558353199205615	1.0	0.07816265481532	1.0	-0.138815411367069	1.0
ENSG00000011566	MAP4K3	-0.673275292348673	1.0	-0.386046393929052	1.0	-0.569148966268671	1.0	-0.71900698208648	1.0
ENSG00000011638	TMEM159	-1.29594283539433	0.0497902213504018	0.158896851397632	1.0	-0.505837729742891	1.0	-0.132788024001657	1.0
ENSG00000012048	BRCA1	-0.0819539760192987	1.0	-0.152485889764336	1.0	-0.123992703855273	1.0	-0.218135735057129	1.0
ENSG00000012061	ERCC1	-0.538678585132272	1.0	-0.260335244276006	1.0	0.273866974893575	1.0	0.280502788827576	1.0
ENSG00000012171	SEMA3B	-1.60415761930332	0.007844213742635	-0.696882528924498	1.0	-0.489222229899294	1.0	-0.661353237359209	1.0
ENSG00000012174	MBTPS2	-0.947881057828195	1.0	-0.232473303460978	1.0	0.195117100465522	1.0	0.0157012974188495	1.0
ENSG00000012211	PRICKLE3	0.122445107147974	1.0	0.174557386053399	1.0	0.160844564091522	1.0	0.20449292084176	1.0
ENSG00000012232	EXTL3	0.447502345785987	1.0	0.255727717330138	1.0	-0.217833794265134	1.0	-0.0235186796571494	1.0
ENSG00000012660	ELOVL5	0.160616153288196	1.0	-0.166851480911047	1.0	-0.273426464038168	1.0	-0.220077792297926	1.0
ENSG00000012822	CALCOCO1	-1.87583639412531	8.5457140190161e-05	0.13775877393803	1.0	-0.208509906204709	1.0	-0.112389041964914	1.0
ENSG00000012963	UBR7	0.588877921859092	1.0	-0.250075421566311	1.0	-0.029810666060242	1.0	-0.142715028904159	1.0
ENSG00000012983	MAP4K5	-0.0422714312010122	1.0	0.304464302568394	1.0	-0.734616229950164	1.0	-0.412927361577586	1.0
ENSG00000013016	EHD3	-1.63861566897524	0.19314019391261	-1.62116269037154	0.928509176186168	-0.48174624541091	1.0	-0.440106272918734	1.0
ENSG00000013275	PSMC4	0.360195899029138	1.0	-0.029829554299015	1.0	0.0643136691278432	1.0	0.0063594994165727	1.0
ENSG00000013288	MAN2B2	0.168761050115894	1.0	0.408302426947428	1.0	-0.8485085408077	1.0	-0.940293578002053	1.0
ENSG00000013306	SLC25A39	0.388213029100836	1.0	0.612871680779229	1.0	0.176768390510418	1.0	0.120829433883013	1.0
ENSG00000013364	MVP	-0.308316909691413	1.0	-0.313894438471456	1.0	0.0884711450084739	1.0	-0.0878289968017389	1.0
ENSG00000013374	NUB1	-0.721887762203146	1.0	0.0045393179775565	1.0	-0.139130131903892	1.0	-0.152491563917243	1.0
ENSG00000013375	PGM3	-0.556277042764033	1.0	0.448189991191424	1.0	0.126396383861066	1.0	0.161221526857162	1.0
ENSG00000013392	RWDD2A	-1.03774906063524	1.0	0.249064394074729	1.0	-0.0771223248353365	1.0	-0.111540371117696	1.0
ENSG00000013441	CLK1	-0.547367054524599	1.0	0.076184056987989	1.0	0.188494832305528	1.0	0.246265210528932	1.0
ENSG00000013503	POLR3B	0.217263913286057	1.0	-0.309615103186037	1.0	-0.22930445484387	1.0	-0.175869762285296	1.0
ENSG00000013523	ANGEL1	-0.772008648976762	1.0	0.174035912190492	1.0	0.0815040883434035	1.0	0.0897734925365476	1.0
ENSG00000013561	RNF14	-0.303886051909731	1.0	0.127606222801824	1.0	-0.0013881225921768	1.0	-0.185629463925907	1.0
ENSG00000013563	DNASE1L1	-1.0493819408549	1.0	-0.294689513755196	1.0	-0.123203664624117	1.0	0.527476541585405	1.0
ENSG00000013573	DDX11	0.729425978914187	1.0	-0.347980977456385	1.0	-0.135373357597433	1.0	0.0166485683435242	1.0
ENSG00000013583	HEBP1	0.516152502364043	1.0	-0.299665493417351	1.0	0.191087553460551	1.0	0.20211417744981	1.0
ENSG00000013588	GPRC5A	0.695382156899068	1.0	0.676678691058104	1.0	-1.05442482295209	1.0	0.534600486050857	1.0
ENSG00000013619	MAMLD1	-0.412038727554543	1.0	-0.115626354385442	1.0	0.258748107412687	1.0	0.0033238646763318	1.0
ENSG00000013810	TACC3	0.775829439993016	1.0	-0.225125905368324	1.0	0.0065154541087819	1.0	-0.0933761065130705	1.0
ENSG00000014123	UFL1	-1.09978839596223	1.0	-0.202598115803352	1.0	0.156466925272512	1.0	0.0080011869009029	1.0
ENSG00000014138	POLA2	0.168767088708599	1.0	-0.706811708352923	1.0	-0.181139652752679	1.0	-0.0677085509179243	1.0
ENSG00000014164	ZC3H3	0.268074922165192	1.0	0.102039675256359	1.0	0.193392984031163	1.0	0.278914023038592	1.0
ENSG00000014216	CAPN1	0.599053590337769	1.0	0.191440270851466	1.0	0.284562219155227	1.0	0.243020110867044	1.0
ENSG00000014641	MDH1	0.251950520272346	1.0	-0.657063733396521	1.0	0.115491823863313	1.0	0.0949638608622454	1.0
ENSG00000014824	SLC30A9	-0.163792643310385	1.0	-0.400379290225797	1.0	-0.0313484806711699	1.0	-0.120996988333457	1.0
ENSG00000014914	MTMR11	-1.22165823259467	1.0	-0.136846658277703	1.0	-0.11258986787712	1.0	0.305876174758218	1.0
ENSG00000014919	COX15	-0.332205990110162	1.0	-0.0357297356351101	1.0	0.0654637397565727	1.0	0.134494293535973	1.0
ENSG00000015133	CCDC88C	0.906820809251792	1.0	1.17137546718222	1.0	0.0323176533043457	1.0	-0.663804149869619	1.0
ENSG00000015153	YAF2	0.189424150761538	1.0	0.369717755249498	1.0	-0.148280135561526	1.0	0.347681546572788	1.0
ENSG00000015171	ZMYND11	-0.0021918212390525	1.0	-0.0075107706789241	1.0	-0.254456272465011	1.0	-0.526552525857475	1.0
ENSG00000015475	BID	0.160790024195681	1.0	-0.166783063038551	1.0	0.14054100755311	1.0	0.0843930480833865	1.0
ENSG00000015479	MATR3	-0.11795742612475	1.0	-0.173632596472592	1.0	-0.0443604485744498	1.0	-0.0749731136210308	1.0
ENSG00000015532	XYLT2	0.0630401003101442	1.0	0.357837055359797	1.0	0.0677510397629684	1.0	0.113649703107621	1.0
ENSG00000015568	RGPD5	-0.00057791385095	1.0	0.593406573127868	1.0	-0.220503049370771	1.0	-0.418834218625734	1.0
ENSG00000015676	NUDCD3	0.436576997116329	1.0	0.003569155954346	1.0	0.120919958670155	1.0	-0.0045563519222495	1.0
ENSG00000016864	GLT8D1	0.0710718731014737	1.0	-0.264425612444436	1.0	-0.12772909795355	1.0	-0.138096112565312	1.0
ENSG00000017260	ATP2C1	0.391346919236418	1.0	0.133928692690177	1.0	-0.255929685749482	1.0	-0.321960419513219	1.0
ENSG00000017797	RALBP1	0.161290664072109	1.0	-0.0823463900236421	1.0	-0.163334648104281	1.0	-0.121075479034054	1.0
ENSG00000018189	RUFY3	0.143646227231336	1.0	0.871233620867315	1.0	0.394452544847931	1.0	0.163879361985675	1.0
ENSG00000018408	WWTR1	-0.262275344827317	1.0	-0.286926146121406	1.0	0.413042595504137	1.0	0.554180715471087	1.0
ENSG00000018510	AGPS	0.353175463494567	1.0	0.237587169641798	1.0	0.0924810604021955	1.0	-0.13657960147284	1.0
ENSG00000018610	CXorf56	-0.137894789714994	1.0	-0.189085931640114	1.0	-0.115265332741224	1.0	-0.0484568784491985	1.0
ENSG00000018699	TTC27	-0.192365163868167	1.0	-0.183551642855033	1.0	-0.546519240984905	1.0	-0.100746108633981	1.0
ENSG00000019144	PHLDB1	0.368719334289314	1.0	0.174444587355001	1.0	-0.422606224658836	1.0	-0.329493407203692	1.0
ENSG00000019485	PRDM11	-0.25207660570991	1.0	0.109978592309429	1.0	-0.339501946804805	1.0	-0.135623503935363	1.0
ENSG00000019549	SNAI2	1.15330447972475	0.223408641211439	2.50535858135889	1.1965286183341501e-14	0.235242150415443	1.0	0.284343711996674	1.0
ENSG00000019995	ZRANB1	-0.0836768049124306	1.0	0.0592978417139358	1.0	-0.198246027460736	1.0	-0.319874892719881	1.0
ENSG00000020129	NCDN	0.296798175776176	1.0	-0.143190410871995	1.0	-0.217869532160732	1.0	-0.138207252147226	1.0
ENSG00000020181	ADGRA2	-2.77835484971495	0.0142007822566898	-1.29912346029816	1.0	-1.76020744244497	1.0	-1.48474845858443	1.0
ENSG00000020256	ZFP64	0.250041597640396	1.0	0.19127371841829	1.0	0.254198488028897	1.0	0.214643848661039	1.0
ENSG00000020426	MNAT1	-0.173493760678398	1.0	0.0448340380821541	1.0	0.0421443459881017	1.0	0.15682339921931	1.0
ENSG00000020577	SAMD4A	-0.0944649827462936	1.0	0.384666111177355	1.0	0.0281624966852183	1.0	-0.009895489349903	1.0
ENSG00000020922	MRE11	0.577359605718246	1.0	-0.629762604174593	1.0	0.0832128023080694	1.0	0.0607589838345444	1.0
ENSG00000021355	SERPINB1	-1.06934316629504	1.0	0.14622197790595	1.0	0.238622791832691	1.0	0.464820086019679	1.0
ENSG00000021574	SPAST	0.367936907651301	1.0	0.0268381059193246	1.0	-0.236015149214104	1.0	-0.202947047013142	1.0
ENSG00000021762	OSBPL5	-1.51793391500938	0.0046612720518373	-0.74153737511427	1.0	-0.235035385809256	1.0	-0.238001717338016	1.0
ENSG00000021776	AQR	0.311543172392588	1.0	-0.0683429094768062	1.0	-0.13767410346826	1.0	-0.0402692377062621	1.0
ENSG00000021826	CPS1	-1.52134011117421	0.851682973351988	-1.10561746873511	1.0	-0.126478678862184	1.0	-0.12114135452443	1.0
ENSG00000022277	RTF2	-0.0526870680657439	1.0	-0.232177147959613	1.0	-0.133476533692489	1.0	-0.150147317725235	1.0
ENSG00000022567	SLC45A4	0.272608731853532	1.0	0.727805748788507	1.0	0.418868747359022	1.0	0.037869936468077	1.0
ENSG00000022840	RNF10	-0.0767408370117018	1.0	-0.134473029623896	1.0	-0.0214820749293692	1.0	0.0267909153895785	1.0
ENSG00000022976	ZNF839	-0.682143017388045	1.0	-0.279227286004213	1.0	0.0098020685655169	1.0	0.103070617505623	1.0
ENSG00000023041	ZDHHC6	-0.0322127274072903	1.0	-0.481226528076411	1.0	-0.163306266998099	1.0	-0.146343148366728	1.0
ENSG00000023171	GRAMD1B	0.0777911676264722	1.0	-0.0742238841807525	1.0	0.674176803389512	1.0	1.4612377931426	1.0
ENSG00000023191	RNH1	-0.000745884667439	1.0	0.30436899137186	1.0	-0.0071142982905563	1.0	0.0777803764341121	1.0
ENSG00000023228	NDUFS1	0.128290711206147	1.0	0.0013890231389304	1.0	0.205532152581553	1.0	0.109102496531503	1.0
ENSG00000023287	RB1CC1	-0.894151290537196	1.0	0.0681164563910546	1.0	0.0206074029975882	1.0	0.0502887619407666	1.0
ENSG00000023318	ERP44	-0.198868324717734	1.0	0.326330381206461	1.0	0.142428593605643	1.0	0.118995467599674	1.0
ENSG00000023330	ALAS1	0.0677800483315387	1.0	0.144949593010401	1.0	0.181825313600637	1.0	0.0658255055840788	1.0
ENSG00000023445	BIRC3	-0.561297050429606	1.0	-0.278174192397507	1.0	-0.0589974692142148	1.0	0.17066543378879	1.0
ENSG00000023516	AKAP11	-0.580633632533602	1.0	-0.0476175542683448	1.0	0.0810292628727307	1.0	0.0535161308349412	1.0
ENSG00000023572	GLRX2	0.265153636859939	1.0	-0.117829771954579	1.0	-0.121775698249072	1.0	-0.263091719164627	1.0
ENSG00000023608	SNAPC1	-0.725642220047778	1.0	-0.328288862676492	1.0	-0.245390575823529	1.0	-0.51974396380044	1.0
ENSG00000023697	DERA	0.078920517335388	1.0	-0.0021598936909219	1.0	0.0452129605627194	1.0	-0.0322461144081103	1.0
ENSG00000023734	STRAP	0.316059195749813	1.0	0.288104944628601	1.0	0.0957698761126444	1.0	0.0345540169244085	1.0
ENSG00000023839	ABCC2	-0.50739609245492	1.0	-0.877840368086881	1.0	-0.62094739598793	1.0	-0.526315839593248	1.0
ENSG00000023892	DEF6	0.0540095585643803	1.0	-0.121076855121684	1.0	0.848386591392072	1.0	0.962813616717269	1.0
ENSG00000023902	PLEKHO1	0.619650512236123	1.0	0.511107312240719	1.0	0.153879073328997	1.0	0.0312364787601034	1.0
ENSG00000023909	GCLM	1.26263614074978	0.0671482149885314	0.0954834188151361	1.0	0.642171582366806	1.0	0.738345630299586	1.0
ENSG00000024048	UBR2	-0.303398247100929	1.0	-0.0911422746989041	1.0	0.136369594282847	1.0	0.163948124246335	1.0
ENSG00000024422	EHD2	0.225430096813127	1.0	-0.262982446890097	1.0	-0.169552300672467	1.0	-0.0807423630563573	1.0
ENSG00000024526	DEPDC1	0.0313109612193045	1.0	-0.328037906495322	1.0	0.071284429179177	1.0	-0.240159478990013	1.0
ENSG00000024862	CCDC28A	-1.28044328236862	0.0497902213504018	-0.536212973890169	1.0	0.0627420224257396	1.0	0.154497334559523	1.0
ENSG00000025039	RRAGD	0.1940856435964	1.0	0.121446258143433	1.0	-0.0916824562534149	1.0	0.0791774388983362	1.0
ENSG00000025156	HSF2	-0.61610514850975	1.0	-0.0101959621398278	1.0	0.207356447684783	1.0	0.0302866131949688	1.0
ENSG00000025293	PHF20	-0.139921235430394	1.0	0.31094863921816	1.0	0.284813953784206	1.0	0.274857089779292	1.0
ENSG00000025434	NR1H3	-1.76723446504533	0.0001973006970117	-1.25011018296796	1.0	-0.327052121539791	1.0	-0.706161956697058	1.0
ENSG00000025770	NCAPH2	0.655727771359978	1.0	-0.642476039175253	1.0	0.104767127702199	1.0	0.158366741995629	1.0
ENSG00000025772	TOMM34	0.0296268972062119	1.0	0.772825301342153	1.0	0.205808271521923	1.0	0.206913022972353	1.0
ENSG00000025796	SEC63	-0.314100395784247	1.0	0.506496289204418	1.0	0.0240218836970634	1.0	0.0703997132294116	1.0
ENSG00000025800	KPNA6	0.187941777419399	1.0	0.0581117254477181	1.0	-0.0282912908989257	1.0	0.0190126448344818	1.0
ENSG00000026025	VIM	0.0474079930811087	1.0	-0.862096683758931	1.0	-0.001004315048954	1.0	0.0820153332504709	1.0
ENSG00000026036	RTEL1-TNFRSF6B	-1.1737523096039	1.0	-1.49893086430021	1.0	-1.27526486260878	1.0	-0.46144475588804	1.0
ENSG00000026103	FAS	0.863368573547729	1.0	0.558067029533485	1.0	0.493942398037519	1.0	0.376256039511758	1.0
ENSG00000026297	RNASET2	-0.534433989496829	1.0	-0.863439821075145	1.0	-0.625631770125933	1.0	-0.469233032986403	1.0
ENSG00000026508	CD44	0.261386082784803	1.0	0.343628187839062	1.0	0.371133077630533	1.0	0.320214276864455	1.0
ENSG00000026652	AGPAT4	-0.418095445074575	1.0	-0.42226887142435	1.0	-0.123115487451653	1.0	0.0157333091518241	1.0
ENSG00000026950	BTN3A1	-0.91600319435637	1.0	-0.583006661556492	1.0	-0.0190841942559237	1.0	-0.284800545345663	1.0
ENSG00000027001	MIPEP	-0.160707178368019	1.0	-0.459466183416072	1.0	-0.152677656116	1.0	-0.251149273959259	1.0
ENSG00000027075	PRKCH	-0.503566354653891	1.0	0.37556819924339	1.0	0.413727398346	1.0	0.246056291720354	1.0
ENSG00000027697	IFNGR1	-0.983868328072511	1.0	-0.507124625648479	1.0	0.323263920337758	1.0	0.197472080031262	1.0
ENSG00000027847	B4GALT7	-0.23153504662075	1.0	0.0658145701580786	1.0	0.101466419318913	1.0	-0.0096305882440774	1.0
ENSG00000028116	VRK2	0.401391465719762	1.0	0.455307567762691	1.0	0.146973524932154	1.0	0.136428144072277	1.0
ENSG00000028137	TNFRSF1B	-1.94771712921605	1.68576410591199e-05	-0.162177427084543	1.0	0.394013582336513	1.0	0.489590182710906	1.0
ENSG00000028203	VEZT	-0.0892023998208851	1.0	0.354453074503688	1.0	-0.0017092593542926	1.0	-0.0482120474277963	1.0
ENSG00000028310	BRD9	-0.0120345113150773	1.0	-0.124163980631854	1.0	-0.0704924644492637	1.0	0.107497714642654	1.0
ENSG00000028528	SNX1	-0.113131122278213	1.0	-0.604237936659241	1.0	0.380331816215629	1.0	0.176086463012769	1.0
ENSG00000028839	TBPL1	-0.0377188417615981	1.0	0.0094822135952759	1.0	0.42730895232602	1.0	0.582919575194195	1.0
ENSG00000029153	ARNTL2	0.771907260281046	1.0	0.867443589273968	1.0	0.694344301153065	1.0	0.512400468137938	1.0
ENSG00000029363	BCLAF1	0.362442286497237	1.0	-0.48895781857851	1.0	-0.0690272118430206	1.0	-0.161078475526912	1.0
ENSG00000029364	SLC39A9	-0.0484663276068433	1.0	-0.265977151923248	1.0	-0.0957405424501019	1.0	-0.135850303171	1.0
ENSG00000029534	ANK1	0.609217988318421	1.0	-1.01897349739988	1.0	-0.303630541660581	1.0	-1.0500091969609	1.0
ENSG00000029639	TFB1M	-0.477384341329765	1.0	-0.470012007456361	1.0	-0.0486231893062055	1.0	0.199530198390439	1.0
ENSG00000029725	RABEP1	-0.0912264810353669	1.0	-0.0599984479918616	1.0	-0.0908896139374873	1.0	0.0090320250767312	1.0
ENSG00000029993	HMGB3	0.201637196014868	1.0	-0.179313858726314	1.0	-0.0583918694143408	1.0	-0.12664288865147	1.0
ENSG00000030066	NUP160	0.199644360826957	1.0	0.534806305266467	1.0	0.131796724767423	1.0	0.0390173591626555	1.0
ENSG00000030110	BAK1	0.455360309202747	1.0	0.593684435437647	1.0	0.293282797718636	1.0	0.282219374070531	1.0
ENSG00000030419	IKZF2	-0.343792367968859	1.0	-0.799086842147362	1.0	0.577054346015074	1.0	0.277477737564099	1.0
ENSG00000030582	GRN	-0.521054328874513	1.0	-0.200973180613763	1.0	0.10450331445946	1.0	0.101381939211523	1.0
ENSG00000031003	FAM13B	-0.199213548602801	1.0	-0.141902786430427	1.0	-0.53125264686891	1.0	-0.818147018630388	1.0
ENSG00000031081	ARHGAP31	0.308222043831775	1.0	0.314525352933871	1.0	-0.470193966710994	1.0	-0.171349665271188	1.0
ENSG00000031691	CENPQ	0.0649130001861096	1.0	-0.231119539716823	1.0	0.188274180610137	1.0	0.168788396976056	1.0
ENSG00000031698	SARS1	-1.6083168007667	2.2653159986577398e-11	0.246211031065664	1.0	-0.0151354765047813	1.0	0.0138190322413241	1.0
ENSG00000031823	RANBP3	0.393047110456372	1.0	-0.157892369501216	1.0	-0.0393960378587259	1.0	-0.161716520988989	1.0
ENSG00000032219	ARID4A	-0.695076849780349	1.0	0.0385838195709791	1.0	0.0136078447275203	1.0	-0.58727572461973	1.0
ENSG00000032389	EIPR1	0.151638945042828	1.0	-0.131761267683961	1.0	0.180570736272125	1.0	-0.0061111022458666	1.0
ENSG00000032444	PNPLA6	0.325846283875914	1.0	-0.365776674069884	1.0	0.397807079437133	1.0	0.442504700059772	1.0
ENSG00000032742	IFT88	-0.615867457579964	1.0	-0.341300988697671	1.0	0.0406167247940137	1.0	0.0227709462389432	1.0
ENSG00000033011	ALG1	0.524554374046675	1.0	-0.472950457978264	1.0	-0.0524508878314691	1.0	-0.1169171530983	1.0
ENSG00000033030	ZCCHC8	-0.64795391279454	1.0	-0.0429259408922	1.0	-0.0322535252549301	1.0	-0.0591350738396805	1.0
ENSG00000033050	ABCF2	0.139567145518907	1.0	0.0953564178788842	1.0	0.097689685886067	1.0	0.0421530536154018	1.0
ENSG00000033100	CHPF2	0.826014480859256	1.0	0.13399761799479	1.0	-0.0942303250290362	1.0	0.038106852336421	1.0
ENSG00000033170	FUT8	0.578597162817201	1.0	-0.357621326923502	1.0	0.409829372017882	1.0	0.488045310453173	1.0
ENSG00000033178	UBA6	-0.0262723476706785	1.0	0.174675139772518	1.0	0.259660170021066	1.0	0.158260542795954	1.0
ENSG00000033327	GAB2	-0.19624554821277	1.0	0.606955647358206	1.0	0.43852682356033	1.0	-0.0642849483630865	1.0
ENSG00000033627	ATP6V0A1	-0.368438176842725	1.0	-0.362166671820198	1.0	-0.113853470580485	1.0	-0.237286166754931	1.0
ENSG00000033800	PIAS1	0.374553097778767	1.0	-0.0640417216375164	1.0	-0.172464538673099	1.0	-0.0717656999568055	1.0
ENSG00000033867	SLC4A7	-1.38101588391502	0.0006033843575697	0.709189409300845	1.0	0.254968651566519	1.0	0.248173090910256	1.0
ENSG00000034053	APBA2	0.259045623746938	1.0	0.617574704950422	1.0	0.109142837231466	1.0	-0.383981882271303	1.0
ENSG00000034152	MAP2K3	0.159534029507373	1.0	0.33450463032328	1.0	0.557207948993663	1.0	0.636168740316107	1.0
ENSG00000034510	TMSB10	0.288250948230983	1.0	-0.245745153114505	1.0	0.14556949251908	1.0	0.192062009952275	1.0
ENSG00000034533	ASTE1	0.887184852254369	1.0	0.587687652662277	1.0	-0.679035381135519	1.0	-0.421978568131356	1.0
ENSG00000034677	RNF19A	-0.386187149493932	1.0	0.382522868914314	1.0	-0.193140884244035	1.0	-0.549964292593963	1.0
ENSG00000034693	PEX3	-0.0808408460370353	1.0	0.286718067660305	1.0	0.494908163180326	1.0	0.156392644658829	1.0
ENSG00000034713	GABARAPL2	-0.430598687308129	1.0	-0.215197601234565	1.0	0.147395871204019	1.0	0.206945626575588	1.0
ENSG00000035115	SH3YL1	0.249498945723996	1.0	1.03998952637583	1.0	-1.37248214236968	1.0	-0.966697295945123	1.0
ENSG00000035141	FAM136A	0.907873713067471	1.0	0.617585636329651	1.0	-0.223549073046413	1.0	-0.268172174822886	1.0
ENSG00000035403	VCL	0.579445218037741	1.0	-0.171191322216063	1.0	0.143582560664798	1.0	0.264408040186313	1.0
ENSG00000035499	DEPDC1B	1.32512901656238	0.0026697424945084	0.0495138662239256	1.0	0.334075387154345	1.0	0.285562467608907	1.0
ENSG00000035681	NSMAF	-0.4742128453496	1.0	-0.0120579993750161	1.0	-0.0018786599628208	1.0	-0.155807071686173	1.0
ENSG00000035687	ADSS2	0.087344682428907	1.0	-0.068806972691819	1.0	-0.0734657248577895	1.0	-0.0930945774378085	1.0
ENSG00000035862	TIMP2	-0.144228463293439	1.0	-0.0364862731781201	1.0	-0.470500632842276	1.0	-0.229961310416285	1.0
ENSG00000035928	RFC1	-0.112117201772894	1.0	-0.121770614643978	1.0	-0.0833578070512804	1.0	-0.117195811432106	1.0
ENSG00000036054	TBC1D23	-0.420537792514642	1.0	-0.196748270900938	1.0	-0.213474458513911	1.0	-0.0850515767305788	1.0
ENSG00000036257	CUL3	0.0628927862084243	1.0	0.0780154520035214	1.0	-0.266281960279426	1.0	-0.057755816895849	1.0
ENSG00000036549	ZZZ3	-0.151759210040716	1.0	-0.163833822470155	1.0	0.068692821543233	1.0	0.0262743159933949	1.0
ENSG00000036672	USP2	-0.253481476397155	1.0	0.785053510835517	1.0	-0.0057612915570426	1.0	-0.33488894227957	1.0
ENSG00000037042	TUBG2	-0.818138686907385	1.0	0.058618606779465	1.0	0.148399670117627	1.0	0.240900251460936	1.0
ENSG00000037241	RPL26L1	0.360978614445964	1.0	0.273355329773986	1.0	-0.073879869499935	1.0	-0.299598533248591	1.0
ENSG00000037474	NSUN2	0.532353492576256	1.0	0.114400000946188	1.0	0.0995286491156451	1.0	0.103028018562403	1.0
ENSG00000037637	FBXO42	-0.147327789339117	1.0	0.0932954752512432	1.0	-0.111226894872413	1.0	-0.0788976865438373	1.0
ENSG00000037749	MFAP3	0.180455287392294	1.0	0.326376936973409	1.0	-0.0095620325572776	1.0	0.0241523594565578	1.0
ENSG00000037757	MRI1	0.681604605813225	1.0	-0.474911881897988	1.0	0.463948382697171	1.0	0.530168618140528	1.0
ENSG00000037897	METTL1	-0.0212321409133285	1.0	-0.197884438030647	1.0	0.0482894971013019	1.0	0.1045369859052	1.0
ENSG00000038002	AGA	-1.0386423866644	1.0	-0.0443517958045865	1.0	-0.0681805857085434	1.0	-0.351095683552506	1.0
ENSG00000038210	PI4K2B	0.210054353068691	1.0	-0.0704722236652691	1.0	0.10364619590365	1.0	-0.0974063039367703	1.0
ENSG00000038219	BOD1L1	-0.741430670394754	1.0	-0.682482660582553	1.0	-0.310245451379518	1.0	0.086674812979135	1.0
ENSG00000038274	MAT2B	-0.177210212971761	1.0	-0.215546862750167	1.0	0.0963224939291649	1.0	0.0169076163529018	1.0
ENSG00000038358	EDC4	0.424796790132505	1.0	-0.332559156952995	1.0	0.0003565263685798	1.0	0.142396687009939	1.0
ENSG00000038382	TRIO	-0.0794488799768889	1.0	0.643371861203397	1.0	-0.145247586198994	1.0	0.0138693813340867	1.0
ENSG00000038427	VCAN	1.22598108710746	1.0	1.42653049170711	1.0	1.32308069175903	1.0	0.693341626244147	1.0
ENSG00000038532	CLEC16A	0.169635696287912	1.0	0.482351188864847	1.0	0.0418529900570039	1.0	-0.055622136539931	1.0
ENSG00000039123	MTREX	-0.13557068573895	1.0	-0.235918685884614	1.0	0.0299041461138145	1.0	-0.036797557521596	1.0
ENSG00000039139	DNAH5	0.0721859558454341	1.0	0.311918308197727	1.0	-0.0414832232783717	1.0	0.041596686145883	1.0
ENSG00000039319	ZFYVE16	0.0049436553376338	1.0	0.378346699048054	1.0	-0.0614991412715815	1.0	-0.0054093435467308	1.0
ENSG00000039523	RIPOR1	-0.119611731704251	1.0	0.502354248067107	1.0	-0.0904203127030128	1.0	-0.0842439401171475	1.0
